The number of OMP threads per trainer is set to 8
Namespace(dataset=None, graph_name='ogbn-products', id=None, ip_config='ip_config.txt', part_config=None, num_clients=None, n_classes=None, backend='gloo', num_gpus=4, num_epochs=30, num_hidden=32, num_layers=2, fan_out='10,25', batch_size=1000, batch_size_eval=100000, log_every=20, eval_every=5, lr=0.003, dropout=0.5, local_rank=0, standalone=False, pad_data=False, net_type='socket')
mew1 Initializing DGL dist
Namespace(dataset=None, graph_name='ogbn-products', id=None, ip_config='ip_config.txt', part_config=None, num_clients=None, n_classes=None, backend='gloo', num_gpus=4, num_epochs=30, num_hidden=32, num_layers=2, fan_out='10,25', batch_size=1000, batch_size_eval=100000, log_every=20, eval_every=5, lr=0.003, dropout=0.5, local_rank=3, standalone=False, pad_data=False, net_type='socket')
mew1 Initializing DGL dist
Namespace(dataset=None, graph_name='ogbn-products', id=None, ip_config='ip_config.txt', part_config=None, num_clients=None, n_classes=None, backend='gloo', num_gpus=4, num_epochs=30, num_hidden=32, num_layers=2, fan_out='10,25', batch_size=1000, batch_size_eval=100000, log_every=20, eval_every=5, lr=0.003, dropout=0.5, local_rank=1, standalone=False, pad_data=False, net_type='socket')
mew1 Initializing DGL dist
Namespace(dataset=None, graph_name='ogbn-products', id=None, ip_config='ip_config.txt', part_config=None, num_clients=None, n_classes=None, backend='gloo', num_gpus=4, num_epochs=30, num_hidden=32, num_layers=2, fan_out='10,25', batch_size=1000, batch_size_eval=100000, log_every=20, eval_every=5, lr=0.003, dropout=0.5, local_rank=2, standalone=False, pad_data=False, net_type='socket')
mew1 Initializing DGL dist
Namespace(dataset=None, graph_name='ogbn-products', id=None, ip_config='ip_config.txt', part_config=None, num_clients=None, n_classes=None, backend='gloo', num_gpus=4, num_epochs=30, num_hidden=32, num_layers=2, fan_out='10,25', batch_size=1000, batch_size_eval=100000, log_every=20, eval_every=5, lr=0.003, dropout=0.5, local_rank=2, standalone=False, pad_data=False, net_type='socket')
mew2 Initializing DGL dist
Namespace(dataset=None, graph_name='ogbn-products', id=None, ip_config='ip_config.txt', part_config=None, num_clients=None, n_classes=None, backend='gloo', num_gpus=4, num_epochs=30, num_hidden=32, num_layers=2, fan_out='10,25', batch_size=1000, batch_size_eval=100000, log_every=20, eval_every=5, lr=0.003, dropout=0.5, local_rank=0, standalone=False, pad_data=False, net_type='socket')
mew2 Initializing DGL dist
Namespace(dataset=None, graph_name='ogbn-products', id=None, ip_config='ip_config.txt', part_config=None, num_clients=None, n_classes=None, backend='gloo', num_gpus=4, num_epochs=30, num_hidden=32, num_layers=2, fan_out='10,25', batch_size=1000, batch_size_eval=100000, log_every=20, eval_every=5, lr=0.003, dropout=0.5, local_rank=3, standalone=False, pad_data=False, net_type='socket')Namespace(dataset=None, graph_name='ogbn-products', id=None, ip_config='ip_config.txt', part_config=None, num_clients=None, n_classes=None, backend='gloo', num_gpus=4, num_epochs=30, num_hidden=32, num_layers=2, fan_out='10,25', batch_size=1000, batch_size_eval=100000, log_every=20, eval_every=5, lr=0.003, dropout=0.5, local_rank=1, standalone=False, pad_data=False, net_type='socket')

mew2mew2  Initializing DGL distInitializing DGL dist

Client [2695784] waits on 192.168.10.12:51877
Client [2695786] waits on 192.168.10.12:51951
Client [2695785] waits on 192.168.10.12:44711
Client [3798687] waits on 192.168.10.11:60627
Client [3798686] waits on 192.168.10.11:57197
Client [2695787] waits on 192.168.10.12:44151
Client [3798689] waits on 192.168.10.11:39981
Machine (0) group (0) client (3) connect to server successfuly!
Machine (0) group (0) client (2) connect to server successfuly!
Client [3798688] waits on 192.168.10.11:39333
Machine (1) group (0) client (6) connect to server successfuly!
Machine (1) group (0) client (7) connect to server successfuly!
Machine (0) group (0) client (1) connect to server successfuly!
Machine (1) group (0) client (5) connect to server successfuly!
Machine (1) group (0) client (4) connect to server successfuly!
Machine (0) group (0) client (0) connect to server successfuly!
mew1 Initializing DGL process group
mew1 Initializing DGL process group
mew1 Initializing DGL process group
mew2 Initializing DGL process group
mew2 Initializing DGL process group
mew1 Initializing DGL process group
mew2 Initializing DGL process group
mew2 Initializing DGL process group
mew1 Initializing DistGraph
mew1 Initializing DistGraph
mew1 Initializing DistGraph
mew1 Initializing DistGraph
mew2 Initializing DistGraph
mew2 Initializing DistGraph
mew2 Initializing DistGraph
mew2 Initializing DistGraph
mew1 rank: 2
mew1 rank: 3
mew1 rank: 0
mew2 rank: 4
mew2 rank:mew2 6 
rank: mew1 rank: 1
5
mew2 rank: 7
part 3, train: 247936 (local: 247858), val: 27532 (local: 27406), test: 27532 (local: 27406)
part 2, train: 247936 (local: 247859), val: 27532 (local: 27424), test: 27532 (local: 27424)
part 1, train: 247936 (local: 247856), val: 27533 (local: 27404), test: 27533 (local: 27404)
part 0, train: 247936 (local: 247867), val: 27533 (local: 27422), test: 27533 (local: 27422)
part 6, train: 247936 (local: 247936), val: 27532 (local: 27532), test: 27532 (local: 27532)
#labels: 47
part 5, train: 247936 (local: 247936), val: 27533 (local: 27533), test: 27533 (local: 27533)
part 4, train: 247936 (local: 247936), val: 27533 (local: 27533), test: 27533 (local: 27533)
#labels: 47
#labels: 47
#labels: 47
#labels: 47
#labels: 47
part 7, train: 247936 (local: 247936), val: 27532 (local: 27532), test: 27532 (local: 27532)
#labels: 47
#labels: 47
Part 3 | Epoch 00000 | Step 00000 | Loss 6.0042 | Train Acc 0.0260 | Speed (samples/sec) nan | GPU 66.9 MB | time 1.366 s
Part 2 | Epoch 00000 | Step 00000 | Loss 6.2615 | Train Acc 0.0170 | Speed (samples/sec) nan | GPU 66.8 MB | time 1.397 s
Part 1 | Epoch 00000 | Step 00000 | Loss 6.2749 | Train Acc 0.0280 | Speed (samples/sec) nan | GPU 66.9 MB | time 1.435 s
Part 0 | Epoch 00000 | Step 00000 | Loss 6.0321 | Train Acc 0.0290 | Speed (samples/sec) nan | GPU 65.2 MB | time 1.381 s
Part 5 | Epoch 00000 | Step 00000 | Loss 6.3785 | Train Acc 0.0230 | Speed (samples/sec) nan | GPU 64.7 MB | time 1.353 s
Part 7 | Epoch 00000 | Step 00000 | Loss 6.2034 | Train Acc 0.0210 | Speed (samples/sec) nan | GPU 66.6 MB | time 1.428 s
Part 4 | Epoch 00000 | Step 00000 | Loss 5.9957 | Train Acc 0.0270 | Speed (samples/sec) nan | GPU 66.5 MB | time 1.367 s
Part 6 | Epoch 00000 | Step 00000 | Loss 6.3273 | Train Acc 0.0230 | Speed (samples/sec) nan | GPU 67.2 MB | time 1.385 s
Part 6 | Epoch 00000 | Step 00020 | Loss 3.3210 | Train Acc 0.2810 | Speed (samples/sec) 24345.2081 | GPU 67.9 MB | time 1.007 s
Part 1 | Epoch 00000 | Step 00020 | Loss 3.1296 | Train Acc 0.2800 | Speed (samples/sec) 23019.7799 | GPU 67.6 MB | time 1.110 s
Part 0 | Epoch 00000 | Step 00020 | Loss 3.1345 | Train Acc 0.2810 | Speed (samples/sec) 24108.9591 | GPU 67.4 MB | time 0.935 s
Part 5 | Epoch 00000 | Step 00020 | Loss 3.0671 | Train Acc 0.2940 | Speed (samples/sec) 22095.0302 | GPU 68.1 MB | time 1.118 s
Part 3 | Epoch 00000 | Step 00020 | Loss 3.0028 | Train Acc 0.2970 | Speed (samples/sec) 17109.4643 | GPU 67.7 MB | time 1.580 s
Part 2 | Epoch 00000 | Step 00020 | Loss 3.2597 | Train Acc 0.2860 | Speed (samples/sec) 19376.0973 | GPU 67.8 MB | time 1.225 s
Part 4 | Epoch 00000 | Step 00020 | Loss 3.1119 | Train Acc 0.2870 | Speed (samples/sec) 21086.6755 | GPU 68.1 MB | time 1.186 s
Part 7 | Epoch 00000 | Step 00020 | Loss 3.2480 | Train Acc 0.3010 | Speed (samples/sec) 18726.0300 | GPU 67.2 MB | time 1.430 s
Part 7 | Epoch 00000 | Step 00040 | Loss 2.2256 | Train Acc 0.4690 | Speed (samples/sec) 20923.2371 | GPU 67.2 MB | time 0.994 s
Part 4 | Epoch 00000 | Step 00040 | Loss 2.0783 | Train Acc 0.4770 | Speed (samples/sec) 20179.4192 | GPU 68.1 MB | time 1.198 s
Part 6 | Epoch 00000 | Step 00040 | Loss 2.2062 | Train Acc 0.4650 | Speed (samples/sec) 24245.6803 | GPU 67.9 MB | time 0.944 s
Part 5 | Epoch 00000 | Step 00040 | Loss 2.2658 | Train Acc 0.4440 | Speed (samples/sec) 20185.0220 | GPU 68.1 MB | time 1.353 s
Part 3 | Epoch 00000 | Step 00040 | Loss 2.0890 | Train Acc 0.4760 | Speed (samples/sec) 18969.7837 | GPU 68.3 MB | time 1.115 sPart 2 | Epoch 00000 | Step 00040 | Loss 2.1381 | Train Acc 0.4530 | Speed (samples/sec) 23784.5400 | GPU 68.0 MB | time 0.753 s

Part 0 | Epoch 00000 | Step 00040 | Loss 2.2754 | Train Acc 0.4430 | Speed (samples/sec) 20736.4147 | GPU 67.4 MB | time 1.433 s
Part 1 | Epoch 00000 | Step 00040 | Loss 2.1620 | Train Acc 0.4460 | Speed (samples/sec) 24174.5789 | GPU 67.8 MB | time 0.853 s
Part 6 | Epoch 00000 | Step 00060 | Loss 1.7629 | Train Acc 0.5410 | Speed (samples/sec) 24472.5674 | GPU 68.4 MB | time 0.991 s
Part 7 | Epoch 00000 | Step 00060 | Loss 1.7711 | Train Acc 0.5780 | Speed (samples/sec) 21748.9469 | GPU 68.1 MB | time 1.051 s
Part 3 | Epoch 00000 | Step 00060 | Loss 1.6953 | Train Acc 0.5790 | Speed (samples/sec) 19191.4411 | GPU 70.7 MB | time 1.202 sPart 2 | Epoch 00000 | Step 00060 | Loss 1.7836 | Train Acc 0.5620 | Speed (samples/sec) 24471.1157 | GPU 68.0 MB | time 0.871 s

Part 1 | Epoch 00000 | Step 00060 | Loss 1.8904 | Train Acc 0.5280 | Speed (samples/sec) 25118.9488 | GPU 68.2 MB | time 0.788 s
Part 5 | Epoch 00000 | Step 00060 | Loss 1.8107 | Train Acc 0.5540 | Speed (samples/sec) 20694.2001 | GPU 68.1 MB | time 1.053 s
Part 4 | Epoch 00000 | Step 00060 | Loss 1.7783 | Train Acc 0.5360 | Speed (samples/sec) 20707.3044 | GPU 68.1 MB | time 1.074 s
Part 0 | Epoch 00000 | Step 00060 | Loss 1.7382 | Train Acc 0.5680 | Speed (samples/sec) 20926.1860 | GPU 68.4 MB | time 1.172 s
Part 3 | Epoch 00000 | Step 00080 | Loss 1.6362 | Train Acc 0.6040 | Speed (samples/sec) 18939.2951 | GPU 70.7 MB | time 1.248 s
Part 1 | Epoch 00000 | Step 00080 | Loss 1.5194 | Train Acc 0.6250 | Speed (samples/sec) 25490.3373 | GPU 68.2 MB | time 0.817 s
Part 5 | Epoch 00000 | Step 00080 | Loss 1.5182 | Train Acc 0.6240 | Speed (samples/sec) 21243.9788 | GPU 68.3 MB | time 1.093 s
